"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext","actor_id","film_id-2","last_update-2","actor_id-2","first_name","last_name","last_update-3","language_id-2","language_name","last_update-4"
423,"Hollywood Anonymous","A Fast-Paced Epistle of a Boy And a Explorer who must Escape a Dog in A U-Boat",2006,1,7,"0.99",69,"29.99","PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'anonym':2 'boat':23 'boy':10 'dog':18 'epistl':7 'escap':16 'explor':13 'fast':5 'fast-pac':4 'hollywood':1 'must':15 'pace':6 'u':22 'u-boat':21",172,423,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
487,"Jingle Sagebrush","A Epic Character Study of a Feminist And a Student who must Meet a Woman in A Baloon",2006,1,6,"4.99",124,"29.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'baloon':20 'charact':5 'epic':4 'feminist':9 'jingl':1 'meet':15 'must':14 'sagebrush':2 'student':12 'studi':6 'woman':17",172,487,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
493,"Kane Exorcist","A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin",2006,1,5,"0.99",92,"18.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'berlin':18 'car':16 'compos':8 'documentari':5 'epic':4 'exorcist':2 'kane':1 'must':13 'overcom':14 'robot':11",172,493,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
529,"Lonely Elephant","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",2006,1,3,"2.99",67,"12.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'challeng':14 'dog':11 'eleph':2 'explor':16 'georgia':19 'intrepid':4 'lone':1 'must':13 'soviet':18 'stori':5 'student':8",172,529,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
538,"Loverboy Attacks","A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia",2006,1,7,"0.99",162,"19.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'attack':2 'bore':4 'build':14 'butler':11 'car':8 'georgia':19 'girl':16 'loverboy':1 'must':13 'soviet':18 'stori':5",172,538,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
567,"Meet Chocolate","A Boring Documentary of a Dentist And a Butler who must Confront a Monkey in A MySQL Convention",2006,1,3,"2.99",80,"26.99","G","2013-05-26 14:50:58.951","{Trailers}","'bore':4 'butler':11 'chocol':2 'confront':14 'convent':20 'dentist':8 'documentari':5 'meet':1 'monkey':16 'must':13 'mysql':19",172,567,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
609,"Muscle Bright","A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India",2006,1,7,"2.99",185,"23.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'ancient':19 'bright':2 'husband':12 'india':20 'madman':17 'muscl':1 'must':14 'panorama':5 'redeem':15 'stun':4 'sumo':8 'wrestler':9",172,609,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
639,"Opposite Necklace","A Fateful Epistle of a Crocodile And a Moose who must Kill a Explorer in Nigeria",2006,1,7,"4.99",92,"9.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'crocodil':8 'epistl':5 'explor':16 'fate':4 'kill':14 'moos':11 'must':13 'necklac':2 'nigeria':18 'opposit':1",172,639,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
649,"Oz Liaisons","A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory",2006,1,4,"2.99",85,"14.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'baloon':20 'cat':12 'confront':15 'epic':4 'factori':21 'liaison':2 'mad':8 'must':14 'oz':1 'scientist':9 'woman':17 'yarn':5",172,649,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
661,"Past Suicides","A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery",2006,1,5,"4.99",157,"17.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'astronaut':11 'challeng':14 'hunter':16 'intrepid':4 'madman':8 'monasteri':19 'must':13 'past':1 'suicid':2 'tale':5",172,661,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
667,"Peach Innocent","A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin",2006,1,3,"2.99",160,"20.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'berlin':20 'butler':18 'chase':16 'dentist':13 'drama':7 'innoc':2 'monkey':10 'must':15 'pack':6 'peach':1",172,667,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
710,"Rage Games","A Fast-Paced Saga of a Astronaut And a Secret Agent who must Escape a Hunter in An Abandoned Amusement Park",2006,1,4,"4.99",120,"18.99","R","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'abandon':22 'agent':14 'amus':23 'astronaut':10 'escap':17 'fast':5 'fast-pac':4 'game':2 'hunter':19 'must':16 'pace':6 'park':24 'rage':1 'saga':7 'secret':13",172,710,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
744,"Roots Remember","A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin",2006,1,4,"0.99",89,"23.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'berlin':19 'brilliant':4 'cow':9 'drama':5 'escap':15 'hunter':12,17 'mad':8 'must':14 'rememb':2 'root':1",172,744,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
758,"Saints Bride","A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico",2006,1,5,"2.99",125,"11.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'bride':2 'compos':12 'explor':17 'fate':4 'gulf':20 'mexico':22 'must':14 'pursu':15 'saint':1 'tale':5 'technic':8 'writer':9",172,758,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
771,"Scorpion Apollo","A Awe-Inspiring Documentary of a Technical Writer And a Husband who must Meet a Monkey in An Abandoned Fun House",2006,1,3,"4.99",137,"23.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'abandon':22 'apollo':2 'awe':5 'awe-inspir':4 'documentari':7 'fun':23 'hous':24 'husband':14 'inspir':6 'meet':17 'monkey':19 'must':16 'scorpion':1 'technic':10 'writer':11",172,771,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
833,"Splendor Patton","A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin",2006,1,5,"0.99",134,"20.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'astronaut':16 'berlin':18 'dog':8 'explor':11 'find':14 'must':13 'patton':2 'splendor':1 'stori':5 'taut':4",172,833,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
959,"Warlock Werewolf","A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback",2006,1,6,"2.99",83,"10.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'astound':4 'crocodil':11 'defeat':14 'must':13 'outback':20 'pioneer':8 'shark':17 'warlock':1 'werewolf':2 'yarn':5",172,959,"2006-02-15 10:05:03",172,"Groucho","Williams","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
49,"Badman Dawn","A Emotional Panorama of a Pioneer And a Composer who must Escape a Mad Scientist in A Jet Boat",2006,1,6,"2.99",162,"22.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'badman':1 'boat':21 'compos':11 'dawn':2 'emot':4 'escap':14 'jet':20 'mad':16 'must':13 'panorama':5 'pioneer':8 'scientist':17",173,49,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
55,"Barbarella Streetcar","A Awe-Inspiring Story of a Feminist And a Cat who must Conquer a Dog in A Monastery",2006,1,6,"2.99",65,"27.99","G","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'awe':5 'awe-inspir':4 'barbarella':1 'cat':13 'conquer':16 'dog':18 'feminist':10 'inspir':6 'monasteri':21 'must':15 'stori':7 'streetcar':2",173,55,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
74,"Birch Antitrust","A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon",2006,1,4,"4.99",162,"18.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'antitrust':2 'baloon':19 'birch':1 'dog':16 'fanci':4 'husband':8 'must':13 'outgun':14 'panorama':5 'pioneer':11",173,74,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
80,"Blanket Beverly","A Emotional Documentary of a Student And a Girl who must Build a Boat in Nigeria",2006,1,7,"2.99",148,"21.99","G","2013-05-26 14:50:58.951","{Trailers}","'bever':2 'blanket':1 'boat':16 'build':14 'documentari':5 'emot':4 'girl':11 'must':13 'nigeria':18 'student':8",173,80,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
106,"Bulworth Commandments","A Amazing Display of a Mad Cow And a Pioneer who must Redeem a Sumo Wrestler in The Outback",2006,1,4,"2.99",61,"14.99","G","2013-05-26 14:50:58.951","{Trailers}","'amaz':4 'bulworth':1 'command':2 'cow':9 'display':5 'mad':8 'must':14 'outback':21 'pioneer':12 'redeem':15 'sumo':17 'wrestler':18",173,106,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
154,"Clash Freddy","A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia",2006,1,6,"2.99",81,"12.99","G","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'amaz':4 'astronaut':16 'australia':18 'clash':1 'compos':8 'escap':14 'freddi':2 'must':13 'squirrel':11 'yarn':5",173,154,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
162,"Clueless Bucket","A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House",2006,1,4,"2.99",95,"13.99","R","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'abandon':20 'bucket':2 'car':8 'clueless':1 'conquer':14 'fun':21 'hous':22 'must':13 'pioneer':11 'sumo':16 'tale':5 'taut':4 'wrestler':17",173,162,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
188,"Crazy Home","A Fanciful Panorama of a Boy And a Woman who must Vanquish a Database Administrator in The Outback",2006,1,7,"2.99",136,"24.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'administr':17 'boy':8 'crazi':1 'databas':16 'fanci':4 'home':2 'must':13 'outback':20 'panorama':5 'vanquish':14 'woman':11",173,188,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
235,"Divide Monster","A Intrepid Saga of a Man And a Forensic Psychologist who must Reach a Squirrel in A Monastery",2006,1,6,"2.99",68,"13.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'divid':1 'forens':11 'intrepid':4 'man':8 'monasteri':20 'monster':2 'must':14 'psychologist':12 'reach':15 'saga':5 'squirrel':17",173,235,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
313,"Fidelity Devil","A Awe-Inspiring Drama of a Technical Writer And a Composer who must Reach a Pastry Chef in A U-Boat",2006,1,5,"4.99",118,"11.99","G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'awe':5 'awe-inspir':4 'boat':25 'chef':20 'compos':14 'devil':2 'drama':7 'fidel':1 'inspir':6 'must':16 'pastri':19 'reach':17 'technic':10 'u':24 'u-boat':23 'writer':11",173,313,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
379,"Greedy Roots","A Amazing Reflection of a A Shark And a Butler who must Chase a Hunter in The Canadian Rockies",2006,1,7,"0.99",166,"14.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'amaz':4 'butler':12 'canadian':20 'chase':15 'greedi':1 'hunter':17 'must':14 'reflect':5 'rocki':21 'root':2 'shark':9",173,379,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
405,"Haunted Antitrust","A Amazing Saga of a Man And a Dentist who must Reach a Technical Writer in Ancient India",2006,1,6,"4.99",76,"13.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'amaz':4 'ancient':19 'antitrust':2 'dentist':11 'haunt':1 'india':20 'man':8 'must':13 'reach':14 'saga':5 'technic':16 'writer':17",173,405,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
491,"Jumping Wrath","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,1,4,"0.99",74,"18.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'berlin':18 'boat':16 'discov':14 'epistl':5 'feminist':11 'jump':1 'monkey':8 'must':13 'touch':4 'wrath':2",173,491,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
496,"Kick Savannah","A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans",2006,1,3,"0.99",179,"10.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'defeat':14 'drama':5 'emot':4 'kick':1 'monkey':8,16 'must':13 'new':18 'orlean':19 'robot':11 'savannah':2",173,496,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
529,"Lonely Elephant","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",2006,1,3,"2.99",67,"12.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'challeng':14 'dog':11 'eleph':2 'explor':16 'georgia':19 'intrepid':4 'lone':1 'must':13 'soviet':18 'stori':5 'student':8",173,529,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
550,"Maguire Apache","A Fast-Paced Reflection of a Waitress And a Hunter who must Defeat a Forensic Psychologist in A Baloon",2006,1,6,"2.99",74,"22.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'apach':2 'baloon':22 'defeat':16 'fast':5 'fast-pac':4 'forens':18 'hunter':13 'maguir':1 'must':15 'pace':6 'psychologist':19 'reflect':7 'waitress':10",173,550,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
564,"Massage Image","A Fateful Drama of a Frisbee And a Crocodile who must Vanquish a Dog in The First Manned Space Station",2006,1,4,"2.99",161,"11.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'crocodil':11 'dog':16 'drama':5 'fate':4 'first':19 'frisbe':8 'imag':2 'man':20 'massag':1 'must':13 'space':21 'station':22 'vanquish':14",173,564,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
571,"Metal Armageddon","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",2006,1,6,"2.99",161,"26.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'armageddon':2 'baloon':19 'crocodil':11 'display':5 'factori':20 'lumberjack':8 'meet':14 'metal':1 'monkey':16 'must':13 'thrill':4",173,571,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
592,"Monster Spartacus","A Fast-Paced Story of a Waitress And a Cat who must Fight a Girl in Australia",2006,1,6,"2.99",107,"28.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'australia':20 'cat':13 'fast':5 'fast-pac':4 'fight':16 'girl':18 'monster':1 'must':15 'pace':6 'spartacus':2 'stori':7 'waitress':10",173,592,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
688,"Polish Brooklyn","A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback",2006,1,6,"0.99",61,"12.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'administr':10 'bore':4 'brooklyn':2 'charact':5 'databas':9 'lumberjack':13 'madman':18 'must':15 'outback':21 'polish':1 'reach':16 'studi':6",173,688,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
753,"Rush Goodfellas","A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia",2006,1,3,"0.99",48,"20.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'australia':18 'challeng':14 'dentist':11 'display':5 'emot':4 'goodfella':2 'man':8 'must':13 'rush':1 'squirrel':16",173,753,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
757,"Sagebrush Clueless","A Insightful Story of a Lumberjack And a Hunter who must Kill a Boy in Ancient Japan",2006,1,4,"2.99",106,"28.99","G","2013-05-26 14:50:58.951","{Trailers}","'ancient':18 'boy':16 'clueless':2 'hunter':11 'insight':4 'japan':19 'kill':14 'lumberjack':8 'must':13 'sagebrush':1 'stori':5",173,757,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
852,"Strangelove Desire","A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park",2006,1,4,"0.99",103,"27.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'abandon':21 'amus':22 'awe':5 'awe-inspir':4 'crocodil':18 'defeat':16 'desir':2 'inspir':6 'lumberjack':10 'must':15 'panorama':7 'park':23 'strangelov':1 'waitress':13",173,852,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
857,"Strictly Scarface","A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House",2006,1,3,"2.99",144,"24.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':19 'chase':14 'crocodil':8 'dog':11 'fun':20 'hous':21 'hunter':16 'must':13 'reflect':5 'scarfac':2 'strict':1 'touch':4",173,857,"2006-02-15 10:05:03",173,"Alan","Dreyfuss","2013-05-26 14:47:57.62",1,"English             ","2006-02-15 10:02:19"
